Year,Quarter,Month,Product,Region,Sales_Amount
2024,Q4,Month-9,Smartwatch,UK,2998
2024,Q4,Month-9,Smartwatch,Germany,32705
2024,Q4,Month-9,Smartwatch,France,39244
2024,Q4,Month-9,Smartwatch,Japan,10428
2024,Q4,Month-10,Laptop,USA,38437
2024,Q4,Month-10,Laptop,UK,13336
2024,Q4,Month-10,Laptop,Germany,10342
2024,Q4,Month-10,Laptop,France,40832
2024,Q4,Month-10,Laptop,Japan,8446
2024,Q4,Month-10,Smartphone,USA,39392
2024,Q4,Month-10,Smartphone,UK,8461
2024,Q4,Month-10,Smartphone,Germany,35587
2024,Q4,Month-10,Smartphone,France,11516
2024,Q4,Month-10,Smartphone,Japan,14749
2024,Q4,Month-10,Tablet,USA,18514
2024,Q4,Month-10,Tablet,UK,36426
2024,Q4,Month-10,Tablet,Germany,37268
2024,Q4,Month-10,Tablet,France,25950
2024,Q4,Month-10,Tablet,Japan,35888
2024,Q4,Month-10,Headphones,USA,37788
2024,Q4,Month-10,Headphones,UK,11213
2024,Q4,Month-10,Headphones,Germany,37027
2024,Q4,Month-10,Headphones,France,29011
2024,Q4,Month-10,Headphones,Japan,43849
2024,Q4,Month-10,Smartwatch,USA,35591
2024,Q4,Month-10,Smartwatch,UK,18858
2024,Q4,Month-10,Smartwatch,Germany,19626
2024,Q4,Month-10,Smartwatch,France,14467
2024,Q4,Month-10,Smartwatch,Japan,40758
2024,Q4,Month-11,Laptop,USA,4134
2024,Q4,Month-11,Laptop,UK,17743
2024,Q4,Month-11,Laptop,Germany,16434
2024,Q4,Month-11,Laptop,France,48775
2024,Q4,Month-11,Laptop,Japan,11233
2024,Q4,Month-11,Smartphone,USA,2141
2024,Q4,Month-11,Smartphone,UK,19019
2024,Q4,Month-11,Smartphone,Germany,21384
2024,Q4,Month-11,Smartphone,France,43903
2024,Q4,Month-11,Smartphone,Japan,46734
2024,Q4,Month-11,Tablet,USA,37129
2024,Q4,Month-11,Tablet,UK,23967
2024,Q4,Month-11,Tablet,Germany,41603
2024,Q4,Month-11,Tablet,France,12172
2024,Q4,Month-11,Tablet,Japan,17390
2024,Q4,Month-11,Headphones,USA,4267
2024,Q4,Month-11,Headphones,UK,40332
2024,Q4,Month-11,Headphones,Germany,27167
2024,Q4,Month-11,Headphones,France,22312
2024,Q4,Month-11,Headphones,Japan,28840
2024,Q4,Month-11,Smartwatch,USA,19990
2024,Q4,Month-11,Smartwatch,UK,45179
2024,Q4,Month-11,Smartwatch,Germany,6906
2024,Q4,Month-11,Smartwatch,France,49796
2024,Q4,Month-11,Smartwatch,Japan,41379
2024,Q4,Month-12,Laptop,USA,18297
2024,Q4,Month-12,Laptop,UK,3011
2024,Q4,Month-12,Laptop,Germany,45014
2024,Q4,Month-12,Laptop,France,47558
2024,Q4,Month-12,Laptop,Japan,12738
2024,Q4,Month-12,Smartphone,USA,29797
2024,Q4,Month-12,Smartphone,UK,48498
2024,Q4,Month-12,Smartphone,Germany,12120
2024,Q4,Month-12,Smartphone,France,9767
2024,Q4,Month-12,Smartphone,Japan,23852
2024,Q4,Month-12,Tablet,USA,14703
2024,Q4,Month-12,Tablet,UK,1929
2024,Q4,Month-12,Tablet,Germany,12951
2024,Q4,Month-12,Tablet,France,27039
2024,Q4,Month-12,Tablet,Japan,49613
2024,Q4,Month-12,Headphones,USA,30504
2024,Q4,Month-12,Headphones,UK,18438
2024,Q4,Month-12,Headphones,Germany,49515
2024,Q4,Month-12,Headphones,France,6744
2024,Q4,Month-12,Headphones,Japan,19284
2024,Q4,Month-12,Smartwatch,USA,43417
2024,Q4,Month-12,Smartwatch,UK,40748
2024,Q4,Month-12,Smartwatch,Germany,8069
2024,Q4,Month-12,Smartwatch,France,43359
2024,Q4,Month-12,Smartwatch,Japan,20799
